local_key,listingId,bedrooms,bathrooms,price,daysOnMarket,interestLevel
48060,7035362,1,1,4690,291,1
48657,6991986,1,1,3950,300,1
76729,7031002,1,1,3500,292,1
48415,6980308,2,1,2650,303,2
115105,6850217,2,1,3875,331,1
60131,7069348,2,1,1850,284,2
91389,6880370,3,2,3990,325,1
96703,6866669,2,2,4250,327,1
70376,7077057,2,1,1950,282,1
105508,6883222,4,1,5400,324,3
11247,7130167,1,1,2300,270,1
57962,6992254,1,1,5700,300,1
22564,7155497,2,2,5985,266,1
74472,6969351,1,1,2700,305,2
55495,6996523,2,1,3750,299,2
35708,7181124,1,1,1400,261,1
79746,7008186,1,1,4925,297,1
51995,6980601,1,1,2500,303,2
27861,7198529,2,1,3195,257,2
34835,7202255,3,1,2995,256,1
117130,6896464,3,2,4500,321,1
47402,7036771,2,1,2999,291,1
18540,7180895,4,2,5400,261,2
38631,7226880,5,2,8000,251,1
106665,6912517,2,1,2500,318,1
42788,7120161,0,1,2750,272,1
111486,6933324,1,1,2970,313,1
87666,6929403,1,1,2100,313,2
42249,7160052,3,1,3600,265,1
21888,7142528,1,1,3510,268,1
10781,7170994,2,1,2795,263,2
107702,6842612,1,1,2725,332,1
79673,7059911,2,1,3995,286,1
111783,6843723,3,2,4900,332,2
60048,7033524,3,1,3995,292,1
90648,6865520,2,2,6395,327,1
86784,6920053,0,1,2595,316,1
47098,7001665,1,1,2500,298,2
1883,7154891,0,1,3500,266,2
12546,7097085,1,1,1750,277,1
79628,7034235,1,1,3700,291,1
123966,6817040,0,1,3000,338,1
60845,6970106,2,1,3200,305,3
573,7204441,0,1,2095,256,1
83968,6883372,1,1,2100,324,1
91833,7591808,3,1,3925,324,1
57761,7049369,1,1,2450,289,1
106738,6895757,1,1,2500,321,1
108065,6865061,1,1,2850,327,1
73129,6996689,4,2,5995,299,2
1749,7187754,2,2,7310,258,1
102105,6859967,0,1,2599,328,1
56034,7057822,3,2,5295,286,1
69522,7046910,1,1,2875,289,1
18747,7101089,2,1,3150,276,1
41110,7226690,1,1,3380,251,1
36625,7189011,3,1,5195,258,1
108568,6893448,3,2,12500,321,1
94781,6914549,1,1,1351,317,1
69823,6982492,1,1,2350,302,1
68688,6996130,1,1,3600,299,1
102025,6881916,1,1,4500,324,1
6562,7115954,2,1,2595,273,2
20257,7148405,3,2,4431,267,1
28297,7230517,2,1,3200,250,2
123672,6872792,5,3,15850,326,1
13641,7092193,3,2,4295,278,2
43350,6955336,1,1,3482,307,1
444,7215893,1,1,3141,254,1
89075,6948181,3,2,4900,310,2
7550,7207341,0,1,2250,255,1
92860,6817428,3,1,2100,337,1
105635,6885325,3,1,2250,323,1
107162,6887596,2,1,3500,323,2
12989,7160197,3,1,3850,265,3
18049,7157069,3,1,3880,265,1
74108,6996809,1,1,2750,299,2
52339,7062057,2,1,3400,286,1
65938,7062684,1,1,2850,285,1
120236,6876838,0,1,12000,325,1
87797,6899005,1,1,4600,320,1
35069,7186045,2,1,2750,259,1
114843,6839856,0,1,2325,333,1
50144,7069955,0,1,2100,284,1
109672,6827900,2,2,2150,334,1
46142,7001567,2,1,2100,298,2
104657,6878187,0,1,1275,325,1
6136,7205212,1,1,3950,256,1
23457,7194814,3,2,4200,258,2
59479,7004308,0,1,2450,297,1
479,7157119,2,2,3345,265,1
77021,6951890,2,1,3692,309,1
92136,6868188,1,1,3475,327,1
9647,7109951,1,1,2550,275,2
114982,6898692,0,1,2700,320,1
85315,6920850,3,2,5000,316,3
31532,7108489,1,1,2800,275,1
43345,6958391,2,2,4475,307,1
49748,7068636,1,1,1450,284,1
56740,7016375,3,1,2500,295,1
1445,7193452,3,3,9600,258,1
70788,7057262,1,1,3222,286,1
90970,6832764,2,1,2790,334,2
101997,6933163,3,2,5678,313,1
66449,6995993,2,1,1850,299,2
94290,6823697,2,1,4300,335,1
86487,6942281,2,2,5345,311,1
60792,6964647,1,1,2800,306,1
78851,7079904,4,2,5600,282,2
38868,7229256,2,1,3800,250,1
106776,6835840,2,1,2195,333,1
51334,6958562,1,1,3591,307,1
78927,7024549,1,1,2150,293,1
113570,7300855,1,1,3400,323,1
74679,7076532,1,1,2550,283,2
103215,6911646,0,1,1700,318,1
37164,7191508,3,2,4700,258,2
105296,6852171,3,2,9995,330,1
35203,7112108,0,1,2350,274,1
39813,7121544,1,0,2280,272,1
76940,6987293,1,1,2545,301,1
7733,7177349,0,1,2800,262,2
113323,6858313,3,1,5600,328,1
22051,7212917,2,1,3900,254,1
110792,6864490,1,1,3200,327,1
7543,7126675,2,2,5600,271,1
12760,7195633,0,1,2250,258,1
47621,7029893,2,1,3500,292,1
16611,7724814,0,1,3590,259,1
17751,7217731,0,1,3000,253,2
67300,7028081,2,1,2962,292,2
35541,7112233,1,1,3200,274,2
23707,7205997,2,2,4350,256,1
97780,6821760,1,1,3779,336,3
85997,6813847,1,1,2600,338,2
96307,6813638,0,1,1895,338,3
34407,7174063,3,1,4500,263,1
1366,7116018,1,1,3400,273,1
25209,7089954,2,1,3600,278,1
51306,7056464,0,1,2200,286,1
28217,7150905,1,1,1795,267,1
66715,7065651,1,1,3495,285,1
16210,7108500,1,1,1625,275,2
90192,6900933,2,1,2900,320,1
41699,7121380,1,1,2050,272,1
45561,7054759,2,1,2700,287,2
67821,7061266,0,1,2900,286,1
30788,7088146,5,6,28000,278,1
123920,6849454,0,1,2225,331,1
49350,6964430,1,1,2650,306,2
1499,7114148,1,1,5545,274,1
42490,7133951,2,1,2500,269,1
75992,6999768,0,1,2400,298,1
65559,7021533,0,1,3100,293,2
5992,7197440,0,1,3042,257,2
17666,7170566,0,1,2100,263,3
11960,7189990,3,1,2400,258,1
71432,7033081,0,1,2200,292,3
103722,6869142,0,1,2500,327,2
69140,7339530,2,1,2750,303,1
45612,7043075,2,1,2000,290,1
38864,7105349,2,1,2695,276,1
38074,7228183,1,1,3000,250,1
104020,6854801,0,1,2700,329,1
104423,6936878,0,1,2295,312,2
105886,6917212,0,1,2595,316,1
984,7185260,1,1,3390,259,1
122184,6860500,1,1,3550,328,1
123223,6827887,1,1,3750,334,1
121421,6894964,2,2,5170,321,1
26451,7170602,0,1,1650,263,3
58913,7043990,2,1,4529,290,1
121412,6823813,2,2,4900,335,2
20395,7100840,2,1,2995,276,1
97746,6879178,2,1,3740,325,2
109294,6902031,0,1,2800,320,2
82768,6842530,3,1,8995,332,1
29930,7091275,1,1,3795,278,1
80340,6982841,4,1,3695,302,1
18196,7109172,1,1,2250,275,1
6054,7227847,4,2,3895,251,1
121575,6815655,2,1,3000,338,1
47005,7015571,1,1,4775,295,1
121394,6828281,2,1,1800,334,2
7142,7142492,2,1,4400,268,1
43092,7099210,0,1,2700,277,2
116163,6860640,1,1,2900,328,1
84799,6815025,2,1,3295,338,1
74587,7039822,1,1,2000,291,2
100469,6930696,3,1,4400,313,1
120276,6830698,0,1,2500,334,2
14002,7171945,0,1,1750,263,1
18757,7174840,1,1,3395,262,1
50702,7000578,2,1,2950,298,1
29138,7199550,0,1,2295,257,1
43319,7071252,0,1,1835,284,2
42844,7115500,1,1,2800,273,1
98090,6897325,2,1,3000,321,2
75676,7025857,2,1,2700,293,1
22524,7200903,2,1,5545,257,1
50780,7055797,0,1,3326,287,2
118371,6820439,2,2,4900,336,1
9766,7101758,0,1,2650,276,1
11558,7104482,2,1,3450,276,1
116176,6846241,2,1,3050,331,1
82704,7010998,0,1,2695,296,1
28340,7137744,0,1,2100,269,2
53096,7054489,4,1,6200,287,1
57204,6996458,3,1,5700,299,2
81494,6965760,3,1,3600,305,1
68575,6964064,1,1,2500,306,2
86606,6815861,1,1,3500,338,1
82158,6986236,2,1,2100,301,2
110423,6905738,2,2,13995,319,1
114192,6843947,0,1,2895,332,1
42804,7222541,2,1,2400,252,2
93182,6865366,0,1,2600,327,1
116755,6911971,1,1,3845,318,1
59587,7069936,1,1,3775,284,1
8063,7171973,0,1,2800,263,1
73578,7033283,1,1,2850,292,1
42702,7188406,2,1,5350,258,1
114370,6845499,3,1,3995,332,1
4474,7176178,1,1,2500,262,2
83569,6817253,1,1,1950,338,3
62542,7049461,0,1,1695,289,2
11301,7112491,3,1,3800,274,3
82521,7020089,4,1,3000,294,2
65379,7043553,4,2,7000,290,1
18231,7133233,2,1,2725,269,1
38787,7119542,1,1,2700,272,2
32874,7179715,1,1,3507,261,1
90431,6942665,3,2,5300,311,2
1118,7224977,1,1,3665,251,1
73764,6998252,2,1,2000,298,1
13342,7167734,1,1,2950,263,1
70025,6982004,3,1,4300,302,2
74828,6968776,2,1,3200,305,2
43473,7017038,2,2,6295,295,1
49855,7022487,1,1,2959,293,1
74293,7066995,0,1,3375,296,2
8917,7216078,1,1,1875,254,1
9943,7169793,2,1,2995,263,1
51112,7033930,1,1,3260,292,3
83484,6845264,1,1,2075,332,2
85238,6885036,2,1,2225,323,1
52221,6974023,0,1,1550,304,1
38634,7093266,1,1,2800,278,2
43288,7009803,1,1,3900,296,1
82367,7043402,2,2,7300,290,1
11947,7132060,1,1,3987,270,1
56969,7040857,1,1,1700,290,1
30004,7100486,2,2,3398,277,1
18016,7116509,2,1,2775,277,1
104576,6922056,1,1,3595,315,2
567,7138311,2,1,3200,268,1
88557,6914475,0,1,3000,317,1
45980,7069711,0,1,2450,284,1
45332,6962831,1,1,1550,306,3
30166,7099030,4,2,6000,277,2
111302,6943582,1,1,2695,311,1
81605,6960883,0,1,1995,307,2
33076,7113428,2,1,2100,274,1
48378,7041499,1,1,3095,290,1
119237,6889700,0,1,2595,322,2
111604,6894372,2,2,4695,321,1
78209,6965671,2,1,5300,305,1
95860,6906961,2,1,3295,319,1
103974,6851737,1,1,2400,330,2
109356,6929351,4,2,5900,313,1
55347,7013040,0,1,2450,296,1
99789,6915907,3,2,3700,317,1
47522,6987997,2,1,3350,300,2
26536,7232192,2,1,2800,250,2
65469,6990456,1,1,3250,300,1
26821,7183512,3,2,5215,259,1
48343,7011459,0,1,2600,296,1
73728,6968378,0,1,2600,305,2
30785,7127210,1,1,2250,271,1
2416,7178628,1,1,3571,262,1
114714,6906801,1,1,2000,319,1
90514,6858907,5,1,6000,328,1
12762,7213150,1,1,3450,254,1
39799,7185967,0,1,2350,259,1
55032,6989512,5,2,6500,300,1
66954,6976418,2,1,4000,304,1
71180,7018834,2,1,5195,294,1
98711,6812518,2,2,6100,338,1
67111,7048613,1,1,2000,289,1
70692,6979268,2,1,2993,303,2
81320,6959298,2,1,3000,307,1
50021,7063077,2,1,2600,285,2
53677,7072271,2,2,5600,284,2
53460,7059553,2,1,2650,286,1
54523,7079802,2,1,3700,282,2
54437,7048450,4,2,5000,289,1
18597,7149966,2,2,8257,267,1
120982,6888990,3,2,4595,322,3
114206,6865551,1,1,3495,327,1
22022,7209037,2,1,3461,255,1
9276,7149676,4,2,4250,267,1
87752,6946925,1,1,2800,310,2
31433,7116061,3,2,3960,273,1
20435,7130471,1,1,2050,270,1
53459,7081328,3,1,5700,281,1
58114,6966662,4,1,3200,305,1
109869,6839212,1,1,2549,333,2
2588,7190859,3,2,5000,258,1
14420,7166277,1,1,3150,263,1
103326,6895354,4,2,5945,321,2
79981,7054936,3,1,6195,287,1
61688,6957956,0,1,2100,307,1
65785,7051178,4,1,5010,288,1
111923,6827289,3,1,4200,335,3
123680,6833851,1,1,2595,334,1
33618,7195645,4,2,6400,258,1
121618,6871850,3,1,4301,326,2
34302,7111918,3,1,2800,274,1
67035,7080555,1,1,2325,282,2
47291,6985619,3,2,5395,301,1
59066,7055560,2,1,2250,287,1
97802,6885715,1,1,2450,323,1
44300,6952361,3,2,6420,308,1
65078,7025069,4,1,4300,293,1
73643,7022551,3,1,3600,293,1
51065,6999217,2,2,6000,298,1
65557,7048433,2,2,3050,289,1
89147,6890953,0,1,2846,322,1
33432,7188675,0,1,3295,258,1
41276,7217403,1,1,5550,253,1
41145,7198041,1,1,3000,257,1
47302,6964159,2,1,3223,306,2
43290,6980720,0,1,1500,303,3
57030,7069920,1,1,2400,284,1
97813,6846439,2,1,3125,331,1
44324,7070159,2,2,5100,284,1
39599,7221122,4,2,5650,252,1
121168,6880144,0,1,2250,325,2
107812,6893017,0,1,2300,321,3
28799,7094157,2,1,3400,278,2
43844,6990424,1,1,3125,300,1
12170,7101018,0,1,1400,276,2
88491,6818239,0,1,1900,337,3
120661,6929072,1,1,1800,313,1
68436,7033532,0,1,2525,292,1
71050,7025798,2,1,2650,293,1
80253,7050430,2,1,3200,289,2
40245,7221225,1,1,2500,252,1
93696,6845965,3,1,2745,331,1
53811,6989139,1,1,1750,300,1
58775,6995416,3,2,4000,299,1
5653,7203310,1,1,5700,256,1
35719,7168510,0,1,2600,263,1
35530,7207748,2,1,2450,255,1
68507,7053614,3,2,5895,288,1
8289,7197289,1,1,4115,257,1
96771,6865546,0,1,3375,327,1
99540,6818130,0,1,2239,337,2
2556,7136417,1,1,2350,269,2
37205,7121087,2,1,2700,272,2
87092,6853111,1,1,5900,330,1
85814,6893536,1,1,2675,321,1
41965,7148099,2,1,3200,267,1
5286,7095158,3,1,4750,277,1
57982,7079741,2,1,1950,282,3
121333,6883660,3,1,4000,324,1
84450,6866099,1,1,3295,327,1
101012,6841107,2,1,2625,332,1
71502,7050829,3,1,4180,289,1
12653,7178739,1,1,2399,262,1
6853,7154432,1,1,2700,266,1
121696,6838279,1,1,2895,333,1
100075,6921632,1,1,2295,315,2
74180,7004603,2,1,5815,297,1
16081,7178456,2,1,2775,262,2
60124,7040503,1,1,2495,290,1
118375,6859212,1,1,1750,328,1
87943,6939652,0,1,2200,311,1
47762,7073008,2,1,3200,283,1
107954,6898441,3,1,2750,320,1
95893,6901693,0,1,2860,320,1
113068,6857203,3,3,11750,328,1
47975,6965987,1,1,1275,305,1
106759,6940843,2,2,4310,311,1
120152,6862298,2,1,2575,328,1
11528,7102957,0,1,2000,276,1
62540,7001121,2,1,3250,298,1
103855,6846311,1,1,2613,331,1
122274,6867815,2,2,5400,327,1
73801,7066314,2,1,4200,285,1
123937,6948238,2,1,5400,310,2
78854,7065782,0,1,2825,285,1
61963,7039540,2,2,8600,291,1
122651,6879319,2,2,4000,325,1
3356,7132182,2,2,7799,270,1
76434,7039374,1,1,3000,291,2
95719,6851503,1,1,3690,330,1
81507,7006430,1,1,2640,297,1
61605,6975999,1,1,4200,304,1
95040,6872429,1,1,2695,326,1
35571,7121814,2,1,3217,272,1
47996,7035037,1,1,2025,291,1
11300,7194091,3,2,5200,258,1
123342,6815632,1,1,3700,338,1
53360,7027933,4,2,6495,292,2
52218,6988258,0,1,2800,300,1
11604,7087906,1,1,1650,278,1
116544,6830484,2,1,3125,334,1
56433,6960106,2,1,3200,307,1
119425,6941848,1,1,2725,311,1
70042,7040506,2,1,2995,290,1
7966,7114060,1,1,2895,274,1
40534,7128855,1,1,2600,270,1
3726,7187667,0,1,2495,258,2
121865,6875826,2,1,3325,325,1
47162,6977281,1,1,2500,303,2
17019,7125559,2,1,3097,271,2
68493,6991492,2,2,6962,300,1
13102,7126691,4,2,3250,271,2
34136,7110282,1,1,2900,275,1
116752,6815746,3,3,20995,338,1
108849,6898836,3,2,4630,320,1
89976,6905719,3,1,4595,319,1
5068,7119247,2,1,2500,272,1
20173,7164856,2,1,1600,264,3
121406,6941951,1,1,1395,311,3
90290,6865912,2,1,2464,327,1
36296,7129245,1,1,4470,270,1
20609,7143312,1,1,3550,268,1
76580,7049030,0,1,1846,289,3
60372,7018577,2,1,3415,294,1
73272,6994559,0,1,2200,299,1
91191,6903925,1,1,1995,319,2
8723,7171822,0,1,2700,263,1
40603,7177006,3,2,5300,262,1
92448,6843516,3,1,3900,332,2
63460,7021498,2,1,2100,293,1
32321,7114811,0,1,2895,273,1
117898,6844177,2,2,6182,332,1
121101,6833977,2,1,3195,334,1
106457,6860053,2,2,6561,328,1
52565,6956704,2,1,4200,307,1
85067,6835097,1,1,4995,334,1
29016,7115391,2,1,3595,273,1
36614,7159238,1,1,3820,265,1
106069,6863873,2,1,3500,327,2
120794,6886056,1,1,3500,323,1
90451,6814198,2,1,3295,338,1
67916,6976656,0,1,2100,304,1
82004,7006162,1,1,3200,297,2
3597,7175482,3,1,5500,262,1
65367,7069514,0,1,2875,284,1
101301,6846253,1,1,3290,331,1
48391,6980855,4,1,3200,303,1
14697,7120791,1,2,2600,272,1
80378,7033536,0,1,3000,292,1
521,7154804,1,1,3100,266,3
84143,6855083,3,2,6000,329,1
112513,6943681,3,2,4700,311,1
108255,6839844,2,1,3300,333,1
116715,6947855,2,2,7800,310,1
74747,6976351,1,1,1700,304,3
91729,6833660,1,1,5000,334,1
86377,6852998,1,1,4495,330,1
27521,7189500,3,1,4325,258,2
111422,6864732,1,1,3650,327,2
24321,7192932,3,1,3000,258,1
4754,7164221,5,4,15000,264,1
24032,7189968,2,1,3300,258,1
72708,7078134,0,1,2000,282,1
110073,6823701,2,2,8275,335,1
36379,7197081,0,1,4450,257,1
111078,6868240,1,1,1950,327,2
75989,7018730,1,1,2895,294,1
118699,6920582,3,2,4300,316,2
62529,7004040,0,1,1900,297,1
60017,7056592,0,1,1710,286,3
55329,7071737,2,2,5450,284,1
94748,6877535,2,1,2100,325,2
18815,7118496,3,3,5495,272,2
92354,6828413,2,1,2700,334,1
66162,7045428,1,1,3995,289,1
45104,7033932,3,1,3150,292,1
92468,6830658,5,2,6000,334,1
106444,6905552,3,2,4000,319,1
67571,6996600,2,1,3525,299,2
5406,7223793,2,1,7350,251,1
1858,7180208,2,1,2550,261,2
92814,6830538,2,1,2125,334,1
42625,7157531,2,1,5200,265,1
19071,7228002,0,1,2875,250,1
54022,7073326,1,1,3140,283,1
816,7159381,2,2,4708,265,2
53361,7008830,1,1,2595,297,1
69528,6975931,2,1,3600,304,1
47024,7053398,2,1,4550,288,1
66893,6965963,1,1,3745,305,2
54997,7034689,1,1,3985,291,1
90932,6930663,2,2,3995,313,1
75753,7006288,2,1,3575,297,2
54494,6995317,2,1,2800,299,3
94635,6858927,3,2,4170,328,1
26805,7151008,1,1,4295,267,1
107550,6943652,1,1,2595,311,1
37411,7160494,2,1,3950,265,2
5856,7144511,3,1,3750,267,1
88121,6887041,2,1,2200,323,1
11605,7124953,4,2,7900,271,1
64208,7002752,1,1,2300,298,1
83913,6931553,2,1,2600,313,1
17928,7196163,2,1,2650,258,3
61828,7081960,2,1,3175,281,1
32817,7121460,3,2,5200,272,2
122355,7277425,0,1,1595,311,1
114018,6900630,1,1,2295,320,1
54454,7024642,0,1,2400,293,2
24676,7150761,2,1,4195,267,1
72421,7059507,1,1,3200,286,1
37384,7192408,2,1,5400,258,1
74499,7070137,2,1,3550,284,1
89802,6816660,0,1,2700,338,1
7887,7178398,2,1,2200,262,3
47498,7009033,1,1,3200,296,1
2352,7187727,1,1,4600,258,1
30983,7118702,0,1,1795,272,1
85758,6847786,0,1,1800,331,1
48047,7000716,1,1,1850,298,1
108410,6898612,4,2,10000,320,1
106352,6862623,2,1,3295,328,1
81973,7022116,2,1,3200,293,2
87991,6869165,1,1,3095,331,1
641,7185468,3,1,3700,259,2
47817,6994343,2,1,3295,299,1
41005,7136769,2,1,3677,269,1
78953,7014219,0,1,2950,296,2
45271,7069708,4,2,5200,284,1
117671,6882557,1,0,2750,324,1
119820,6915165,2,1,2295,317,1
97095,6911748,0,1,1850,318,1
90878,6881462,1,1,1875,324,3
666,7110757,1,1,2850,275,1
75830,7022282,1,1,1750,293,3
74500,7011561,6,2,7000,296,1
2733,7201302,2,1,3075,257,3
70994,7037021,1,1,2600,291,1
20175,7195232,3,2,4550,258,1
67334,7072214,1,1,1900,284,1
39145,7169050,0,1,2421,263,1
118668,6940823,2,1,2500,311,2
34883,7125556,1,1,3950,271,1
12788,7137365,3,1,4650,269,1
71027,7063861,2,1,2800,285,2
77266,7081087,1,1,1725,281,1
38668,7180805,0,1,1750,261,2
19375,7145025,3,3,25000,267,1
113905,6912505,1,1,2595,318,1
22965,7125433,1,1,2450,271,1
117150,6940951,4,2,6100,311,1
118835,6861442,0,1,2650,328,1
8210,7136485,0,1,2250,269,2
47806,6982055,1,1,2400,302,1
11102,7229219,3,2,6450,250,1
49974,7074004,1,1,3450,283,1
76403,6997982,1,1,2800,299,1
41307,7144682,1,1,2050,267,1
8060,7223674,3,3,12000,251,1
10169,7093331,2,1,3200,278,3
7295,7167399,1,1,2800,263,1
58464,6962057,1,1,3295,306,1
43070,7196189,2,1,2400,258,2
66591,6978654,3,3,18000,303,1
75281,7060998,2,1,1900,286,2
45585,7082439,2,1,2925,281,1
73511,7078777,2,1,3100,282,1
77894,6957213,0,1,1975,307,1
1263,7142402,2,2,7700,268,1
43500,7033757,2,1,1850,292,2
48893,7082800,0,1,3520,280,1
47448,6966488,2,1,3200,305,1
60898,7034437,1,1,2075,291,1
98237,6920242,2,1,3100,326,1
84515,6864275,0,1,3795,327,1
89730,6881081,1,1,1700,324,3
104689,6911239,0,1,1895,318,2
107365,6838432,0,1,2300,333,2
56085,7034730,0,1,3200,291,1
13126,7191221,2,2,4845,258,1
15795,7122297,2,2,9695,271,1
94600,6894597,0,1,2450,321,2
41067,7094306,0,1,1310,278,2
109646,6943385,0,1,1990,311,2
68973,7012650,1,1,2400,296,1
4001,7189594,2,1,1800,258,2
34826,7181744,0,1,3300,259,1
38938,7161606,2,1,3250,264,2
115686,6896893,3,2,3529,321,2
45576,6975916,0,1,2100,304,2
108005,6932857,1,1,3250,313,2
107125,6872714,2,1,2500,326,2
102866,6943504,2,1,3295,311,1
7018,7210075,0,1,3450,255,1
29971,7103455,2,1,3495,276,1
5613,7187365,0,1,3860,258,1
43301,7070989,2,1,4395,284,1
52999,7008565,3,1,3900,297,2
84682,6892718,2,1,3795,321,1
111161,6892082,0,1,2700,321,1
76417,7028561,1,1,3400,292,1
7144,7180013,0,1,2250,261,2
20368,7129883,2,1,3000,270,1
49427,7011590,0,1,3195,296,1
83746,6895499,2,2,4500,321,1
31040,7092938,2,1,2510,278,1
61063,6981986,0,1,2250,302,2
84508,6889139,2,1,3692,322,2
12258,7171560,2,2,4800,263,1
110026,6895788,0,1,2695,321,2
51782,7037974,3,2,3995,291,1
34509,7170240,2,1,2525,263,1
100377,6965440,3,1,4595,330,1
74786,7013165,2,1,2490,296,1
365,7144140,0,1,2900,268,2
39723,7104315,1,1,6400,276,2
71423,7033744,0,1,2695,292,1
12916,7150074,2,1,2000,267,2
8308,7160351,2,1,3095,265,2
22256,7182953,2,1,3495,259,1
83368,6819635,0,1,2500,337,2
23278,7098665,2,1,3000,277,3
11602,7160248,1,1,2795,265,1
120090,6882394,1,1,4700,324,2
34648,7091662,3,1,5895,278,1
102907,6901012,1,1,2600,320,3
71188,6973711,2,2,8050,304,1
68969,7008520,1,1,2200,297,3
37328,7109031,2,1,3390,275,1
78928,7054391,1,1,5500,287,1
40050,7100799,0,1,2653,276,1
118399,6914455,1,1,2599,317,1
89433,6888772,1,1,3150,322,1
79181,6969254,3,1,3700,305,1
44201,7351989,0,1,2900,292,1
86160,6879416,1,1,2550,325,1
31171,7158671,2,1,4700,265,2
44488,6959892,1,1,4500,307,1
100345,6862919,3,2,2395,327,2
102317,6860943,3,2,5800,328,2
79944,6979423,1,1,1600,303,3
80061,7009752,2,2,4995,296,1
14898,7199793,0,0,3300,257,1
40165,7214432,3,1,4500,254,1
35855,7199189,0,1,4290,257,1
23289,7191327,2,1,2650,258,1
82693,7076042,3,1,2704,283,1
48891,6974118,1,1,3700,304,2
115227,6913396,2,1,2750,318,1
21460,7205487,2,2,4477,256,1
49310,7016797,1,1,3195,295,1
97482,6934160,0,1,1800,313,2
102130,6938009,1,1,1675,312,2
79481,7062563,2,2,5465,285,1
66,7206465,0,1,2195,255,1
67888,6997059,2,2,4995,299,1
6585,7088419,0,1,3693,278,1
8641,7198073,2,1,1950,257,1
121241,6837387,1,1,3075,333,2
20846,7147435,1,1,2500,267,1
9664,7170502,0,1,2250,263,2
122125,6920464,2,1,3400,316,1
3971,7144399,2,1,5400,267,1
28752,7093702,3,1,3495,278,2
33772,7162788,0,1,1700,264,1
107693,6904978,0,1,1850,319,1
53688,6969649,0,1,1850,305,2
46019,6965512,0,1,2395,306,2
49782,7064435,2,2,5495,285,1
31578,7232958,1,1,2445,250,3
44546,7015352,1,1,2950,295,1
14858,7161329,2,1,1860,264,1
82739,6907177,1,1,4050,319,1
75356,6964554,2,2,4295,306,1
22631,7204914,2,1,3500,256,2
30657,7115057,2,1,3500,273,1
23003,7114860,2,2,12000,273,1
71242,7041277,2,1,1795,290,3
4025,7174227,0,1,2350,263,1
33312,7171204,0,1,2600,263,1
52915,6989568,3,1,4700,300,1
80476,7049838,0,1,2300,289,3
47377,7056262,1,1,2498,287,1
49846,7032137,3,1,5695,292,2
79636,7049751,2,1,3700,289,1
78142,7023752,3,2,4050,293,1
65605,7061321,0,1,2625,286,1
40878,7207205,3,2,12165,255,1
25593,7233026,3,2,3600,250,2
89100,6823510,3,2,17769,335,1
69969,7014012,3,1,4500,296,2
19348,7233804,1,1,2650,250,2
37339,7160016,0,1,1600,265,3
67184,7069153,0,1,2538,284,1
46331,6969782,2,1,3075,305,2
96928,6857038,1,1,3875,328,1
36408,7231963,2,1,2695,250,3
91128,6910424,0,1,2000,318,1
119920,6844513,0,1,2100,332,2
19106,7207938,1,1,3895,255,1
113333,6906014,1,1,1700,319,3
41921,7088618,0,1,1800,278,2
13229,7102708,3,1,2850,276,2
18393,7165362,3,1,5690,264,1
107975,6867718,0,1,2900,327,1
71250,7077178,0,1,2200,282,1
91954,6836009,2,1,2000,333,1
61800,7083983,2,1,2880,280,1
11130,7091171,3,1,3200,278,2
95173,6916256,1,1,1875,317,2
90014,6901349,1,1,3800,320,2
103754,6878880,2,1,2900,325,2
89752,6869849,0,1,2850,326,1
21358,7197560,2,1,2200,257,3
43202,7114656,2,2,5195,273,1
70992,6988783,1,1,3995,300,1
98823,6867171,4,2,5995,327,1
314,7151407,2,1,1900,267,2
30909,7211407,2,2,7500,255,1
36041,7226589,0,1,2400,251,2
72654,7073885,1,1,3300,283,1
2048,7158998,3,2,5100,265,3
27254,7170277,1,1,2850,263,1
61027,7001123,0,1,2600,298,1
84562,6931445,2,1,3500,313,1
83749,6871244,2,1,5500,326,1
93260,6938640,3,1,2500,312,2
57299,7058401,2,1,3850,286,1
88634,6887850,0,1,2000,323,1
91295,6879363,0,1,2000,325,3
53094,7038631,4,2,5800,291,1
97210,6854336,2,1,3300,329,1
85369,6918664,3,2,2150,316,3
14391,7147428,2,1,3825,267,1
55057,6972404,2,1,3600,304,1
32301,7177250,3,1,4750,262,2
114286,6835285,1,1,3391,334,1
58586,6956962,2,1,2300,307,1
110912,6896183,1,1,2500,321,2
63253,7029391,2,1,3685,292,1
27018,7151368,2,1,2175,267,1
106610,6838065,1,1,3500,333,1
111741,6925704,2,1,4109,314,1
28019,7209679,1,1,3500,255,1
5816,7212591,3,3,10500,255,1
11343,7232706,1,1,2600,250,1
115939,6812524,0,1,2300,338,1
111843,6818382,0,1,2795,337,2
15012,7175066,0,1,3765,262,1
76410,6977475,4,1,5500,303,1
11066,7162124,3,1,4600,264,2
73633,7083002,2,1,4695,280,1
112660,6841954,1,1,2200,332,2
57880,6986437,0,1,2500,301,2
24009,7111449,2,1,3666,274,1
67010,7045213,2,1,3600,290,1
117564,6857555,2,1,2099,328,2
2501,7164936,1,1,2900,264,1
61230,6959964,4,2,5600,307,3
25283,7125501,2,2,5285,271,1
67590,6995947,3,1,2800,299,2
8584,7118406,2,2,4999,272,1
17580,7162368,1,1,2150,264,1
